event_id;split
38614;train
38615;train
38616;validation
38617;train
38618;train
38619;validation
38620;test
38621;train
38622;test
38623;train
38624;train
38625;train
38626;train
38627;train
38628;validation
38629;test
38630;train
38631;validation
38632;train
38633;train
38634;validation
38635;train
38636;test
38637;test
38638;train
38639;test
38640;train
38641;validation
38642;train
38643;validation
38644;train
38645;validation
38646;train
38647;train
38648;train
38649;test
38650;train
38651;train
38652;train
38653;train
38654;train
38655;validation
38656;train
38657;train
38658;train
38659;train
38660;train
38661;validation
38662;train
38663;train
38664;train
38665;validation
38666;train
38667;test
38668;train
38669;test
38670;train
38671;train
38672;train
38673;train
38674;train
38675;train
38676;train
38677;train
38678;train
38679;train
38680;train
38681;test
38682;train
38683;train
38684;test
38685;train
38686;train
38687;validation
38688;train
38689;train
38690;test
38691;train
38692;train
38693;train
38694;validation
38695;test
38696;train
38697;train
38698;train
38699;train
38700;train
38701;train
38702;train
38703;train
38704;train
38705;train
38706;test
38707;train
38708;train
38709;train
38710;train
38711;test
38712;train
38713;validation
38714;train
38715;train
38716;train
38717;validation
38718;validation
38719;test
38720;test
38721;train
38722;test
38723;test
38724;test
38725;validation
38726;test
38727;train
38728;validation
38729;validation
38730;validation
38731;validation
38732;train
38733;train
38734;test
38735;validation
38736;validation
38737;train
38738;train
38739;train
38740;train
38741;validation
38742;train
38743;train
38744;train
38745;test
38746;train
38747;test
38748;train
38749;test
38750;test
38751;train
38752;validation
38753;train
38754;train
38755;train
38756;train
38757;train
38758;train
38759;train
38760;test
38761;train
38762;test
38763;train
38764;test
38765;train
38766;train
38767;train
38768;validation
38769;train
38770;train
38771;test
38772;test
38773;validation
38774;test
38775;test
38776;train
38777;train
38778;train
38779;train
38780;train
38781;train
38782;train
38783;test
38784;train
38785;train
38786;train
38787;validation
38788;train
38789;train
38790;train
38791;train
38792;train
38793;train
38794;train
38795;test
38796;validation
38797;train
38798;train
38799;train
38800;validation
38801;train
38802;train
38803;validation
38804;train
38805;validation
38806;train
38807;test
38808;test
38809;train
38810;validation
38811;test
38812;train
38813;train
38814;validation
38815;train
38816;train
38817;train
38818;train
38819;test
38820;train
38821;train
38822;validation
38823;train
38824;validation
38825;train
38826;train
38827;train
38828;train
38829;train
38830;train
38831;train
38832;test
38833;train
38834;train
38835;test
38836;train
38837;train
38838;train
38839;validation
38840;train
38841;train
38842;train
38843;train
38844;train
38845;validation
38846;train
38847;train
38848;test
38849;train
38850;train
38851;train
38852;test
38853;validation
38854;train
38855;validation
38856;train
38857;train
38858;train
38859;test
38860;train
38861;validation
38862;train
38863;train
38864;train
38865;train
38866;train
38867;test
38868;train
38869;train
38870;train
38871;train
38872;train
38873;validation
38874;test
38875;validation
38876;train
38877;train
38878;validation
38879;validation
38880;test
38881;train
38882;train
38883;test
38884;train
38885;train
38886;validation
38887;test
38888;test
38889;validation
38890;train
38891;train
38892;train
38893;validation
38894;train
38895;test
38896;train
38897;test
38898;validation
38899;train
38900;train
38901;train
38902;train
38903;train
38904;train
38905;train
38906;train
38907;validation
38908;train
38909;validation
38910;train
38911;test
38912;train
38913;train
38914;train
38915;train
38916;train
38917;train
38918;train
38919;test
38920;test
38921;train
38922;train
38923;test
38924;train
38925;train
38926;test
38927;test
38928;train
38929;train
38930;train
38931;train
38932;train
38933;train
38934;validation
38935;train
38936;test
38937;train
38938;validation
38939;test
38940;train
38941;train
38942;test
38943;validation
38944;train
38945;train
38946;train
38947;train
38948;train
38949;train
38950;train
38951;validation
38952;train
38953;train
38954;train
38955;test
38956;train
38957;train
38958;validation
38959;validation
38960;train
38961;validation
38962;validation
38963;validation
38964;train
38965;train
38966;validation
38967;test
38968;train
38969;train
38970;validation
38971;test
38972;train
38973;validation
38974;validation
38975;train
38976;train
38977;validation
38978;train
38979;validation
38980;validation
38981;train
38982;train
38983;train
38984;train
38985;validation
38986;validation
38987;train
38988;train
38989;train
38990;test
38991;train
38992;test
38993;test
38994;train
38995;train
38996;train
38997;train
38998;train
38999;train
39000;validation
39001;train
39002;train
39003;train
39004;validation
39005;train
39006;train
39007;train
39008;train
39009;train
39010;test
39011;train
39012;train
39013;train
39014;train
39015;train
39016;train
39017;train
39018;validation
39019;test
39020;train
39021;train
39022;validation
39023;train
39024;train
39025;train
39026;test
39027;train
39028;train
39029;train
39030;train
39031;train
39032;train
39033;train
39034;train
39035;train
39036;train
39037;validation
39038;train
39039;train
39040;test
39041;test
39042;train
39043;test
39044;train
39045;test
39046;train
39047;train
39048;train
39049;test
39050;validation
39051;test
39052;train
39053;train
39054;validation
39055;train
39056;train
39057;train
39058;train
39059;train
39060;train
39061;train
39062;validation
39063;train
39064;train
39065;train
39066;validation
39067;train
39068;train
39069;train
39070;train
39071;train
39072;train
39073;train
39074;train
39075;train
39076;train
39077;train
39078;validation
39079;train
39080;train
39081;train
39082;train
39083;train
39084;validation
39085;train
39086;train
39087;train
39088;validation
39089;train
39090;train
39091;train
39092;train
39093;train
39094;train
39095;test
39096;train
39097;validation
39098;train
39099;test
39100;train
39101;train
39102;validation
39103;train
39104;train
39105;train
39106;train
39107;train
39108;test
39109;validation
39110;train
39111;train
39112;train
39113;train
39114;train
39115;train
39116;train
39117;train
39118;test
39119;train
39120;train
39121;test
39122;test
39123;validation
39124;test
39125;train
39126;train
39127;train
39128;train
39129;train
39130;test
39131;validation
39132;train
39133;validation
39134;train
39135;validation
39136;train
39137;train
39138;train
39139;validation
39140;train
39141;train
39142;test
39143;train
39144;train
39145;test
39146;train
39147;test
39148;test
39149;train
39150;train
39151;validation
39152;train
39153;train
39154;train
39155;test
39156;train
39157;test
39158;train
39159;validation
39160;train
39161;test
39162;train
39163;train
39164;validation
39165;train
39166;train
39167;train
39168;train
39169;train
39170;train
39171;train
39172;validation
39173;train
39174;train
39175;test
39176;test
39177;train
39178;train
39179;validation
39180;train
39181;train
39182;validation
39183;validation
39184;train
39185;train
39186;train
39187;test
39188;train
39189;train
39190;test
39191;train
39192;train
39193;test
39194;test
39195;train
39196;train
39197;train
39198;train
39199;train
39200;train
39201;train
39202;train
39203;train
39204;validation
39205;test
39206;train
39207;validation
39208;train
39209;train
39210;test
39211;train
39212;validation
39213;train
39214;train
39215;train
39216;train
39217;train
39218;train
39219;test
39220;test
39221;validation
39222;train
39223;validation
39224;train
39225;validation
39226;train
39227;test
39228;train
39229;train
39230;test
39231;test
39232;validation
39233;train
39234;validation
39235;validation
39236;validation
39237;train
39238;test
39239;train
39240;train
39241;train
39242;validation
39243;test
39244;train
39245;train
39246;train
39247;test
39248;test
39249;train
39250;train
39251;train
39252;train
39253;train
39254;train
39255;train
39256;train
39257;train
39258;train
39259;train
39260;train
39261;test
39262;train
39263;train
39264;train
39265;train
39266;train
39267;train
39268;train
39269;train
39270;train
39271;train
39272;train
39273;train
39274;validation
39275;train
39276;validation
39277;train
39278;test
39279;train
39280;validation
39281;train
39282;train
39283;validation
39284;test
39285;train
39286;train
39287;train
39288;validation
39289;train
39290;train
39291;train
39292;train
39293;train
39294;train
39295;train
39296;train
39297;train
39298;test
39299;train
39300;train
39301;train
39302;train
39303;test
39304;test
39305;train
39306;train
39307;validation
39308;train
39309;test
39310;train
39311;train
39312;validation
39313;validation
39314;train
39315;train
39316;train
39317;test
39318;train
39319;train
39320;train
39321;train
39322;train
39323;train
39324;train
39325;train
39326;train
39327;train
39328;train
39329;train
39330;validation
39331;train
39332;validation
39333;validation
39334;validation
39335;test
39336;train
39337;train
39338;train
39339;validation
39340;train
39341;train
39342;test
39343;train
39344;train
39345;train
39346;train
39347;test
39348;train
39349;train
39350;test
39351;test
39352;train
39353;train
39354;validation
39355;train
39356;train
39357;train
39358;train
39359;train
39360;test
39361;test
39362;validation
39363;train
39364;train
39365;train
39366;test
39367;train
39368;train
39369;train
39370;train
39371;validation
39372;train
39373;train
39374;train
39375;test
39376;train
39377;validation
39378;validation
39379;train
39380;train
39381;test
39382;train
39383;validation
39384;validation
39385;train
39386;test
39387;train
39388;test
39389;train
39390;train
39391;train
39392;train
39393;test
39394;train
39395;train
39396;train
39397;train
39398;validation
39399;train
39400;train
39401;validation
39402;train
39403;test
39404;train
39405;train
39406;train
39407;train
39408;train
39409;validation
39410;validation
39411;train
39412;train
39413;train
39414;train
39415;test
39416;train
39417;train
39418;train
39419;train
39420;validation
39421;train
39422;train
39423;validation
39424;train
39425;test
39426;train
39427;validation
39428;train
39429;train
39430;train
39431;train
39432;train
39433;train
39434;train
39435;validation
39436;train
39437;train
39438;train
39439;validation
39440;train
39441;test
39442;train
39443;validation
39444;test
39445;train
39446;train
39447;test
39448;train
39449;train
39450;train
39451;train
39452;test
39453;train
39454;train
39455;validation
39456;train
39457;train
39458;validation
39459;train
39460;train
39461;train
