event_id;idade;profissao;estado_civil;escolaridade;inadimplencia;financiamento_habitacional;emprestimo_pessoal;split
39183;41;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;sim;validation
39184;28;desempregado;casado;ensino_medio;nao;nao;nao;train
39185;72;aposentado;casado;curso_profissionalizante;nao;nao;nao;train
39186;33;empreendedor;solteiro;curso_profissionalizante;nao;sim;nao;train
39187;85;aposentado;solteiro;curso_profissionalizante;nao;nao;nao;test
39188;38;tecnico;solteiro;ensino_medio;nao;nao;nao;train
39189;31;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;train
39190;34;tecnico;divorciado_ou_viuvo;curso_profissionalizante;nao;nao;nao;test
39191;74;aposentado;casado;desconhecido;nao;nao;sim;train
39192;27;estudante;solteiro;ensino_medio;nao;nao;nao;train
39193;22;estudante;solteiro;basico_9_anos;nao;nao;nao;test
39194;50;tecnico;casado;ensino_superior;nao;sim;nao;test
39195;41;administrativo;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;train
39196;38;tecnico;solteiro;ensino_medio;nao;sim;nao;train
39197;41;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;train
39198;41;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;train
39199;43;autonomo;casado;ensino_superior;nao;sim;nao;train
39200;59;gestao;casado;basico_4_anos;nao;sim;nao;train
39201;35;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;train
39202;29;administrativo;solteiro;ensino_medio;nao;nao;nao;train
39203;27;servicos;solteiro;ensino_superior;nao;sim;nao;train
39204;29;gestao;solteiro;ensino_superior;nao;sim;nao;validation
39205;73;aposentado;casado;desconhecido;nao;sim;nao;test
39206;29;administrativo;solteiro;desconhecido;nao;sim;nao;train
39207;49;operario;casado;basico_9_anos;desconhecido;sim;nao;validation
39208;49;operario;casado;basico_9_anos;desconhecido;nao;nao;train
39209;27;servicos;solteiro;ensino_superior;nao;sim;nao;train
39210;49;operario;casado;basico_9_anos;desconhecido;nao;nao;test
39211;59;operario;casado;basico_4_anos;nao;sim;nao;train
39212;33;autonomo;solteiro;ensino_superior;nao;sim;nao;validation
39213;36;administrativo;solteiro;ensino_superior;nao;nao;nao;train
39214;49;operario;casado;basico_9_anos;desconhecido;nao;nao;train
39215;27;servicos;solteiro;ensino_superior;nao;nao;nao;train
39216;64;aposentado;casado;ensino_superior;nao;nao;nao;train
39217;34;administrativo;solteiro;ensino_superior;nao;nao;nao;train
39218;42;operario;casado;basico_6_anos;nao;sim;sim;train
39219;34;administrativo;solteiro;ensino_medio;nao;nao;nao;test
39220;29;operario;solteiro;curso_profissionalizante;nao;sim;sim;test
39221;34;administrativo;solteiro;ensino_superior;nao;sim;nao;validation
39222;34;administrativo;solteiro;ensino_superior;nao;nao;nao;train
39223;34;administrativo;solteiro;ensino_superior;nao;sim;sim;validation
39224;34;administrativo;solteiro;ensino_superior;nao;nao;sim;train
39225;55;desempregado;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;validation
39226;34;administrativo;solteiro;ensino_superior;nao;nao;sim;train
39227;34;administrativo;solteiro;ensino_superior;nao;nao;sim;test
39228;64;aposentado;casado;ensino_superior;nao;nao;nao;train
39229;26;administrativo;solteiro;ensino_medio;nao;nao;nao;train
39230;34;administrativo;solteiro;ensino_superior;nao;sim;nao;test
39231;34;administrativo;solteiro;ensino_superior;nao;sim;sim;test
39232;38;operario;solteiro;ensino_medio;nao;nao;nao;validation
39233;29;operario;solteiro;curso_profissionalizante;nao;nao;sim;train
39234;25;desempregado;casado;ensino_medio;nao;sim;nao;validation
39235;43;autonomo;casado;ensino_superior;nao;sim;nao;validation
39236;35;tecnico;casado;ensino_superior;nao;sim;sim;validation
39237;28;autonomo;solteiro;ensino_superior;nao;sim;sim;train
39238;28;autonomo;solteiro;ensino_superior;nao;sim;nao;test
39239;31;tecnico;casado;ensino_superior;nao;nao;nao;train
39240;55;administrativo;casado;ensino_medio;nao;sim;nao;train
39241;28;administrativo;solteiro;ensino_superior;nao;sim;nao;train
39242;33;administrativo;casado;ensino_superior;nao;nao;sim;validation
39243;27;tecnico;solteiro;ensino_superior;nao;sim;nao;test
39244;39;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;train
39245;46;administrativo;casado;ensino_superior;nao;nao;nao;train
39246;46;administrativo;casado;ensino_superior;nao;sim;nao;train
39247;38;servicos;casado;ensino_medio;nao;sim;nao;test
39248;53;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;test
39249;35;tecnico;casado;curso_profissionalizante;nao;nao;nao;train
39250;33;administrativo;casado;ensino_superior;nao;sim;nao;train
39251;31;administrativo;solteiro;ensino_superior;nao;nao;nao;train
39252;31;autonomo;casado;curso_profissionalizante;nao;sim;nao;train
39253;28;servicos;solteiro;curso_profissionalizante;nao;sim;nao;train
39254;61;autonomo;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;train
39255;33;administrativo;casado;ensino_superior;nao;nao;nao;train
39256;23;estudante;solteiro;ensino_medio;nao;nao;nao;train
39257;38;trabalhador_domestico;solteiro;ensino_medio;nao;sim;nao;train
39258;33;administrativo;casado;ensino_superior;nao;nao;nao;train
39259;26;estudante;solteiro;ensino_medio;nao;nao;nao;train
39260;27;servicos;solteiro;ensino_superior;nao;nao;nao;train
39261;27;servicos;solteiro;ensino_superior;nao;sim;nao;test
39262;80;aposentado;casado;basico_4_anos;nao;nao;nao;train
39263;62;tecnico;casado;desconhecido;nao;nao;nao;train
39264;58;aposentado;casado;ensino_superior;nao;sim;nao;train
39265;73;aposentado;casado;basico_4_anos;nao;sim;nao;train
39266;53;tecnico;casado;curso_profissionalizante;nao;nao;nao;train
39267;30;gestao;casado;ensino_superior;nao;sim;nao;train
39268;29;administrativo;solteiro;ensino_medio;nao;sim;sim;train
39269;62;tecnico;casado;desconhecido;nao;sim;nao;train
39270;48;desempregado;casado;ensino_superior;nao;nao;sim;train
39271;53;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
39272;53;tecnico;casado;curso_profissionalizante;nao;sim;sim;train
39273;33;administrativo;solteiro;ensino_superior;nao;nao;nao;train
39274;58;administrativo;casado;ensino_superior;nao;sim;nao;validation
39275;62;tecnico;casado;desconhecido;nao;nao;nao;train
39276;82;aposentado;casado;curso_profissionalizante;nao;sim;nao;validation
39277;29;administrativo;solteiro;ensino_superior;nao;nao;nao;train
39278;31;administrativo;casado;curso_profissionalizante;nao;nao;nao;test
39279;62;tecnico;casado;desconhecido;nao;nao;nao;train
39280;30;autonomo;casado;ensino_superior;nao;sim;nao;validation
39281;30;desempregado;solteiro;curso_profissionalizante;nao;sim;nao;train
39282;34;tecnico;casado;curso_profissionalizante;nao;nao;nao;train
39283;48;desempregado;casado;ensino_superior;nao;sim;nao;validation
39284;29;administrativo;solteiro;ensino_superior;nao;sim;nao;test
39285;34;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
39286;65;aposentado;casado;basico_4_anos;nao;sim;nao;train
39287;31;desempregado;solteiro;ensino_superior;nao;sim;nao;train
39288;47;autonomo;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;validation
39289;48;desempregado;casado;ensino_superior;nao;sim;nao;train
39290;33;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;train
39291;52;administrativo;casado;ensino_superior;nao;sim;nao;train
39292;46;desempregado;solteiro;ensino_superior;nao;nao;nao;train
39293;31;administrativo;solteiro;ensino_superior;nao;sim;nao;train
39294;33;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;train
39295;27;servicos;solteiro;ensino_medio;nao;sim;sim;train
39296;52;administrativo;casado;ensino_superior;nao;nao;nao;train
39297;66;aposentado;casado;ensino_medio;nao;nao;nao;train
39298;30;tecnico;solteiro;ensino_superior;nao;desconhecido;desconhecido;test
39299;66;aposentado;casado;ensino_medio;nao;desconhecido;desconhecido;train
39300;23;estudante;solteiro;ensino_medio;nao;nao;nao;train
39301;33;autonomo;casado;ensino_superior;nao;sim;nao;train
39302;37;tecnico;casado;curso_profissionalizante;nao;sim;sim;train
39303;56;aposentado;casado;basico_4_anos;nao;nao;nao;test
39304;59;administrativo;casado;ensino_superior;nao;sim;nao;test
39305;52;tecnico;casado;basico_9_anos;nao;nao;nao;train
39306;53;operario;solteiro;basico_9_anos;nao;desconhecido;desconhecido;train
39307;53;tecnico;casado;desconhecido;nao;nao;nao;validation
39308;26;administrativo;casado;desconhecido;nao;nao;nao;train
39309;28;administrativo;solteiro;ensino_superior;nao;sim;nao;test
39310;28;administrativo;solteiro;ensino_superior;nao;nao;nao;train
39311;28;administrativo;solteiro;ensino_superior;nao;nao;nao;train
39312;47;servicos;solteiro;desconhecido;nao;desconhecido;desconhecido;validation
39313;38;administrativo;solteiro;ensino_superior;nao;sim;nao;validation
39314;43;administrativo;casado;ensino_medio;nao;sim;nao;train
39315;34;administrativo;solteiro;ensino_superior;nao;sim;nao;train
39316;29;tecnico;solteiro;curso_profissionalizante;nao;sim;sim;train
39317;24;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;test
39318;50;gestao;casado;ensino_superior;nao;sim;nao;train
39319;39;administrativo;divorciado_ou_viuvo;curso_profissionalizante;nao;nao;nao;train
39320;75;aposentado;casado;basico_9_anos;nao;nao;nao;train
39321;59;desempregado;casado;basico_9_anos;nao;sim;nao;train
39322;27;administrativo;solteiro;desconhecido;nao;sim;nao;train
39323;30;tecnico;desconhecido;ensino_superior;nao;nao;nao;train
39324;30;tecnico;desconhecido;ensino_superior;nao;nao;nao;train
39325;29;administrativo;solteiro;ensino_superior;nao;sim;nao;train
39326;38;estudante;solteiro;desconhecido;nao;nao;sim;train
39327;38;estudante;solteiro;desconhecido;nao;sim;nao;train
39328;38;estudante;solteiro;desconhecido;nao;nao;nao;train
39329;39;tecnico;divorciado_ou_viuvo;ensino_medio;nao;nao;nao;train
39330;39;tecnico;divorciado_ou_viuvo;ensino_medio;nao;nao;nao;validation
39331;36;operario;divorciado_ou_viuvo;ensino_medio;nao;nao;nao;train
39332;70;aposentado;casado;desconhecido;nao;nao;nao;validation
39333;75;aposentado;casado;basico_9_anos;nao;nao;nao;validation
39334;27;administrativo;solteiro;desconhecido;nao;nao;nao;validation
39335;30;estudante;solteiro;desconhecido;nao;nao;sim;test
39336;37;operario;casado;basico_9_anos;nao;sim;nao;train
39337;30;estudante;solteiro;desconhecido;nao;sim;nao;train
39338;27;administrativo;solteiro;ensino_superior;nao;nao;nao;train
39339;27;administrativo;solteiro;desconhecido;nao;nao;nao;validation
39340;27;administrativo;solteiro;ensino_superior;nao;nao;nao;train
39341;30;estudante;solteiro;desconhecido;nao;nao;nao;train
39342;30;estudante;solteiro;desconhecido;nao;sim;nao;test
39343;80;aposentado;casado;basico_4_anos;nao;sim;nao;train
39344;28;operario;solteiro;ensino_medio;nao;nao;nao;train
39345;41;tecnico;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;train
39346;33;administrativo;solteiro;desconhecido;nao;nao;nao;train
39347;28;administrativo;solteiro;ensino_superior;nao;nao;nao;test
39348;36;administrativo;solteiro;desconhecido;nao;sim;nao;train
39349;78;aposentado;casado;desconhecido;nao;nao;nao;train
39350;66;trabalhador_domestico;divorciado_ou_viuvo;basico_4_anos;nao;sim;nao;test
39351;34;operario;solteiro;desconhecido;nao;nao;nao;test
39352;57;operario;casado;basico_9_anos;nao;nao;nao;train
39353;65;trabalhador_domestico;divorciado_ou_viuvo;basico_4_anos;desconhecido;nao;nao;train
39354;33;servicos;solteiro;ensino_medio;nao;sim;nao;validation
39355;59;servicos;solteiro;ensino_medio;nao;sim;nao;train
39356;34;operario;solteiro;desconhecido;nao;sim;nao;train
39357;26;administrativo;solteiro;ensino_medio;nao;sim;nao;train
39358;27;autonomo;solteiro;ensino_superior;nao;nao;nao;train
39359;26;administrativo;solteiro;ensino_superior;nao;nao;nao;train
39360;34;administrativo;divorciado_ou_viuvo;ensino_medio;nao;nao;nao;test
39361;78;aposentado;casado;basico_4_anos;nao;sim;nao;test
39362;28;administrativo;solteiro;ensino_superior;nao;nao;nao;validation
39363;51;administrativo;casado;ensino_superior;nao;sim;sim;train
39364;57;operario;casado;basico_9_anos;nao;nao;nao;train
39365;58;servicos;casado;ensino_medio;nao;nao;nao;train
39366;58;servicos;casado;ensino_medio;nao;nao;nao;test
39367;58;servicos;casado;ensino_medio;nao;sim;nao;train
39368;58;servicos;casado;ensino_medio;nao;sim;nao;train
39369;58;servicos;casado;ensino_medio;nao;nao;nao;train
39370;36;administrativo;solteiro;ensino_superior;nao;sim;nao;train
39371;57;gestao;casado;ensino_superior;nao;nao;nao;validation
39372;62;operario;casado;desconhecido;nao;nao;nao;train
39373;58;servicos;casado;ensino_medio;nao;sim;nao;train
39374;20;servicos;solteiro;desconhecido;nao;nao;nao;train
39375;58;servicos;casado;ensino_medio;nao;sim;nao;test
39376;35;operario;casado;basico_4_anos;nao;nao;nao;train
39377;49;tecnico;divorciado_ou_viuvo;curso_profissionalizante;nao;sim;nao;validation
39378;86;aposentado;casado;basico_4_anos;desconhecido;sim;nao;validation
39379;68;aposentado;divorciado_ou_viuvo;basico_4_anos;nao;sim;nao;train
39380;59;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;train
39381;27;administrativo;solteiro;ensino_superior;nao;sim;nao;test
39382;47;autonomo;casado;curso_profissionalizante;nao;sim;nao;train
39383;34;gestao;casado;ensino_superior;nao;desconhecido;desconhecido;validation
39384;27;administrativo;solteiro;ensino_superior;nao;sim;nao;validation
39385;27;administrativo;solteiro;ensino_superior;nao;nao;nao;train
39386;49;tecnico;divorciado_ou_viuvo;curso_profissionalizante;nao;sim;nao;test
39387;64;aposentado;casado;basico_4_anos;nao;sim;nao;train
39388;56;desempregado;divorciado_ou_viuvo;basico_4_anos;nao;nao;nao;test
39389;56;desempregado;divorciado_ou_viuvo;basico_4_anos;nao;sim;nao;train
39390;56;administrativo;solteiro;ensino_superior;nao;nao;nao;train
39391;56;administrativo;solteiro;ensino_superior;nao;sim;nao;train
39392;56;administrativo;solteiro;ensino_superior;nao;sim;nao;train
39393;27;administrativo;solteiro;ensino_superior;nao;sim;nao;test
39394;32;gestao;casado;ensino_superior;nao;sim;nao;train
39395;60;trabalhador_domestico;casado;basico_4_anos;nao;sim;sim;train
39396;56;administrativo;solteiro;ensino_superior;nao;nao;sim;train
39397;33;administrativo;solteiro;ensino_superior;nao;sim;nao;train
39398;27;estudante;solteiro;desconhecido;nao;sim;nao;validation
39399;41;administrativo;divorciado_ou_viuvo;ensino_medio;nao;nao;nao;train
39400;27;estudante;solteiro;desconhecido;nao;sim;nao;train
39401;35;administrativo;divorciado_ou_viuvo;ensino_medio;nao;sim;nao;validation
39402;27;estudante;solteiro;desconhecido;nao;nao;nao;train
39403;84;aposentado;divorciado_ou_viuvo;basico_4_anos;nao;nao;nao;test
39404;32;administrativo;solteiro;ensino_superior;nao;sim;nao;train
39405;35;administrativo;divorciado_ou_viuvo;ensino_medio;nao;sim;sim;train
39406;33;administrativo;solteiro;ensino_superior;nao;sim;nao;train
39407;27;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;train
39408;46;tecnico;casado;curso_profissionalizante;nao;nao;sim;train
39409;27;administrativo;solteiro;ensino_superior;nao;nao;nao;validation
39410;61;administrativo;casado;ensino_medio;nao;sim;nao;validation
39411;76;aposentado;casado;basico_4_anos;nao;nao;nao;train
39412;82;trabalhador_domestico;divorciado_ou_viuvo;basico_4_anos;nao;desconhecido;desconhecido;train
39413;58;aposentado;casado;basico_4_anos;nao;nao;nao;train
39414;39;tecnico;casado;curso_profissionalizante;nao;nao;nao;train
39415;53;gestao;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;test
39416;75;aposentado;casado;desconhecido;nao;sim;nao;train
39417;53;gestao;divorciado_ou_viuvo;ensino_superior;nao;sim;sim;train
39418;53;gestao;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;train
39419;58;trabalhador_domestico;solteiro;curso_profissionalizante;nao;nao;sim;train
39420;26;desempregado;solteiro;ensino_superior;nao;sim;nao;validation
39421;71;aposentado;casado;curso_profissionalizante;nao;nao;nao;train
39422;53;tecnico;casado;ensino_superior;nao;desconhecido;desconhecido;train
39423;71;aposentado;casado;curso_profissionalizante;nao;sim;nao;validation
39424;37;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
39425;54;administrativo;casado;ensino_medio;nao;sim;nao;test
39426;37;gestao;solteiro;ensino_superior;nao;nao;nao;train
39427;35;administrativo;casado;ensino_superior;nao;sim;nao;validation
39428;33;administrativo;solteiro;ensino_superior;nao;sim;nao;train
39429;58;trabalhador_domestico;solteiro;curso_profissionalizante;nao;sim;nao;train
39430;62;empreendedor;casado;basico_9_anos;nao;sim;nao;train
39431;58;trabalhador_domestico;solteiro;curso_profissionalizante;nao;nao;nao;train
39432;33;administrativo;solteiro;ensino_superior;nao;nao;nao;train
39433;48;administrativo;casado;curso_profissionalizante;nao;sim;nao;train
39434;49;administrativo;casado;ensino_medio;desconhecido;nao;nao;train
39435;42;trabalhador_domestico;divorciado_ou_viuvo;basico_4_anos;nao;sim;nao;validation
39436;33;administrativo;solteiro;ensino_superior;nao;sim;nao;train
39437;58;trabalhador_domestico;solteiro;curso_profissionalizante;nao;nao;nao;train
39438;56;tecnico;casado;ensino_medio;nao;nao;nao;train
39439;59;operario;casado;basico_4_anos;nao;nao;nao;validation
39440;33;administrativo;solteiro;ensino_superior;nao;sim;nao;train
39441;35;administrativo;casado;ensino_superior;nao;sim;nao;test
39442;63;tecnico;casado;ensino_medio;nao;nao;nao;train
39443;33;gestao;solteiro;ensino_superior;nao;nao;nao;validation
39444;26;administrativo;solteiro;ensino_superior;nao;sim;sim;test
39445;80;trabalhador_domestico;casado;basico_4_anos;nao;sim;sim;train
39446;49;administrativo;casado;ensino_superior;nao;sim;sim;train
39447;20;estudante;solteiro;basico_4_anos;nao;sim;sim;test
39448;20;estudante;solteiro;basico_4_anos;nao;sim;sim;train
39449;53;empreendedor;casado;basico_4_anos;nao;sim;sim;train
39450;36;administrativo;solteiro;basico_9_anos;nao;sim;sim;train
39451;48;administrativo;casado;ensino_superior;nao;sim;nao;train
39452;48;administrativo;casado;ensino_superior;nao;nao;nao;test
39453;74;aposentado;casado;ensino_superior;nao;nao;nao;train
39454;48;administrativo;casado;ensino_superior;nao;sim;sim;train
39455;48;administrativo;casado;ensino_superior;nao;sim;nao;validation
39456;35;administrativo;casado;ensino_superior;nao;sim;nao;train
