event_id;idade;profissao;estado_civil;escolaridade;inadimplencia;financiamento_habitacional;emprestimo_pessoal;canal_contato;mes_contato;dia_semana;duracao_contato;contatos_campanha_atual;dias_desde_ultimo_contato;contatos_campanhas_anteriores;resultado_campanha_anterior;taxa_variacao_emprego;indice_precos_consumidor;indice_confianca_consumidor;euribor_3_meses;numero_empregados;resultado
36840;34;operario;casado;basico_4_anos;nao;sim;nao;celular;jun;seg;75;2;999;0;inexistente;-2.9;92.963;-40.8;1.26;5076.2;0
36841;25;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;celular;jun;seg;29;1;999;0;inexistente;-2.9;92.963;-40.8;1.26;5076.2;0
36842;42;gestao;solteiro;ensino_superior;nao;desconhecido;desconhecido;celular;jun;seg;83;4;999;0;inexistente;-2.9;92.963;-40.8;1.26;5076.2;0
36843;26;administrativo;casado;ensino_medio;nao;nao;nao;celular;jun;seg;79;1;999;0;inexistente;-2.9;92.963;-40.8;1.26;5076.2;0
36844;21;administrativo;solteiro;ensino_medio;nao;nao;nao;celular;jun;seg;173;1;999;0;inexistente;-2.9;92.963;-40.8;1.26;5076.2;1
36845;22;estudante;solteiro;desconhecido;nao;nao;nao;celular;jun;seg;77;1;999;0;inexistente;-2.9;92.963;-40.8;1.26;5076.2;0
36846;38;administrativo;solteiro;ensino_superior;nao;sim;nao;celular;jun;seg;318;3;999;0;inexistente;-2.9;92.963;-40.8;1.26;5076.2;0
36847;25;administrativo;solteiro;curso_profissionalizante;nao;sim;nao;celular;jun;seg;205;2;999;0;inexistente;-2.9;92.963;-40.8;1.26;5076.2;0
36848;37;tecnico;casado;curso_profissionalizante;nao;nao;nao;celular;jun;seg;129;1;999;0;inexistente;-2.9;92.963;-40.8;1.26;5076.2;1
36849;49;desempregado;casado;curso_profissionalizante;nao;sim;nao;celular;jun;ter;298;3;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;0
36850;35;gestao;casado;ensino_superior;nao;nao;nao;celular;jun;ter;136;2;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;1
36851;53;trabalhador_domestico;casado;basico_4_anos;nao;nao;sim;celular;jun;ter;263;2;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;1
36852;29;servicos;solteiro;curso_profissionalizante;nao;sim;nao;telefone;jun;ter;161;2;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;0
36853;53;trabalhador_domestico;casado;basico_4_anos;nao;sim;nao;celular;jun;ter;245;2;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;1
36854;57;administrativo;casado;ensino_superior;nao;nao;nao;celular;jun;ter;214;1;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;0
36855;56;administrativo;casado;ensino_superior;nao;sim;nao;celular;jun;ter;202;1;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;0
36856;48;trabalhador_domestico;casado;ensino_medio;nao;nao;nao;celular;jun;ter;399;1;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;0
36857;40;desempregado;solteiro;basico_4_anos;nao;nao;nao;celular;jun;ter;355;1;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;1
36858;43;administrativo;casado;ensino_superior;nao;sim;nao;celular;jun;ter;281;1;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;0
36859;39;operario;casado;basico_9_anos;nao;sim;nao;celular;jun;ter;250;1;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;0
36860;35;gestao;casado;ensino_superior;nao;sim;nao;celular;jun;ter;66;1;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;0
36861;50;autonomo;casado;curso_profissionalizante;nao;sim;nao;celular;jun;ter;102;1;999;1;fracasso;-2.9;92.963;-40.8;1.252;5076.2;0
36862;25;administrativo;casado;ensino_superior;nao;sim;nao;telefone;jun;ter;64;1;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;0
36863;40;desempregado;solteiro;basico_4_anos;nao;nao;nao;celular;jun;ter;459;2;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;0
36864;46;administrativo;solteiro;ensino_superior;nao;nao;nao;celular;jun;ter;119;1;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;0
36865;49;desempregado;casado;curso_profissionalizante;nao;nao;nao;celular;jun;ter;229;1;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;0
36866;43;administrativo;casado;ensino_superior;nao;sim;nao;telefone;jun;ter;30;1;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;0
36867;58;aposentado;casado;basico_4_anos;nao;sim;nao;celular;jun;ter;79;2;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;0
36868;55;gestao;casado;ensino_superior;nao;sim;nao;celular;jun;ter;114;3;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;1
36869;44;desempregado;solteiro;basico_4_anos;nao;nao;nao;celular;jun;ter;276;2;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;0
36870;31;tecnico;casado;curso_profissionalizante;nao;sim;nao;celular;jun;ter;404;3;11;2;fracasso;-2.9;92.963;-40.8;1.252;5076.2;0
36871;57;aposentado;casado;basico_4_anos;nao;sim;sim;celular;jun;ter;162;3;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;1
36872;36;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;celular;jun;ter;569;2;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;0
36873;44;desempregado;solteiro;basico_4_anos;nao;sim;nao;telefone;jun;ter;55;2;999;0;inexistente;-2.9;92.963;-40.8;1.252;5076.2;0
36874;25;tecnico;casado;curso_profissionalizante;nao;sim;nao;celular;jun;ter;551;4;999;1;fracasso;-2.9;92.963;-40.8;1.252;5076.2;1
36875;24;administrativo;solteiro;ensino_superior;nao;sim;nao;celular;jun;qua;65;3;999;1;fracasso;-2.9;92.963;-40.8;1.244;5076.2;0
36876;32;administrativo;solteiro;ensino_superior;nao;sim;sim;celular;jun;qua;49;2;999;1;fracasso;-2.9;92.963;-40.8;1.244;5076.2;0
36877;26;autonomo;solteiro;ensino_superior;nao;sim;nao;celular;jun;qua;181;2;999;0;inexistente;-2.9;92.963;-40.8;1.244;5076.2;0
36878;40;autonomo;solteiro;ensino_superior;nao;nao;sim;celular;jun;qua;54;4;999;0;inexistente;-2.9;92.963;-40.8;1.244;5076.2;0
36879;29;desempregado;solteiro;basico_4_anos;nao;nao;sim;celular;jun;qua;243;3;3;2;sucesso;-2.9;92.963;-40.8;1.244;5076.2;1
36880;28;estudante;solteiro;desconhecido;nao;nao;nao;celular;jun;qua;208;4;999;0;inexistente;-2.9;92.963;-40.8;1.244;5076.2;0
36881;24;administrativo;solteiro;ensino_superior;nao;sim;nao;celular;jun;qua;151;7;999;1;fracasso;-2.9;92.963;-40.8;1.244;5076.2;0
36882;32;servicos;casado;curso_profissionalizante;nao;nao;nao;celular;jun;qua;94;6;999;0;inexistente;-2.9;92.963;-40.8;1.244;5076.2;0
36883;34;administrativo;casado;ensino_superior;nao;nao;nao;telefone;jun;qua;84;4;999;0;inexistente;-2.9;92.963;-40.8;1.244;5076.2;0
36884;25;estudante;solteiro;ensino_superior;nao;sim;sim;celular;jun;qui;393;2;999;0;inexistente;-2.9;92.963;-40.8;1.235;5076.2;1
36885;56;autonomo;casado;ensino_superior;nao;sim;nao;telefone;jun;qui;390;15;999;0;inexistente;-2.9;92.963;-40.8;1.235;5076.2;0
36886;29;administrativo;solteiro;ensino_superior;nao;nao;sim;celular;jun;qui;813;4;999;0;inexistente;-2.9;92.963;-40.8;1.235;5076.2;1
36887;56;autonomo;casado;ensino_superior;nao;sim;nao;celular;jun;qui;88;3;999;0;inexistente;-2.9;92.963;-40.8;1.235;5076.2;0
36888;56;autonomo;casado;ensino_superior;nao;nao;nao;celular;jun;qui;754;3;999;0;inexistente;-2.9;92.963;-40.8;1.235;5076.2;0
36889;53;administrativo;casado;ensino_superior;nao;nao;sim;telefone;jun;qui;1603;10;999;0;inexistente;-2.9;92.963;-40.8;1.235;5076.2;1
36890;27;empreendedor;solteiro;ensino_superior;nao;nao;nao;celular;jun;qui;133;2;999;1;fracasso;-2.9;92.963;-40.8;1.235;5076.2;0
36891;49;administrativo;casado;ensino_superior;nao;nao;nao;celular;jun;qui;259;2;999;0;inexistente;-2.9;92.963;-40.8;1.235;5076.2;1
36892;25;estudante;solteiro;ensino_superior;nao;nao;sim;telefone;jun;qui;280;6;999;1;fracasso;-2.9;92.963;-40.8;1.235;5076.2;1
36893;32;tecnico;casado;ensino_medio;nao;nao;sim;celular;jun;sex;112;4;999;1;fracasso;-2.9;92.963;-40.8;1.224;5076.2;0
36894;47;tecnico;casado;curso_profissionalizante;nao;sim;nao;celular;jun;sex;63;5;999;1;fracasso;-2.9;92.963;-40.8;1.224;5076.2;0
36895;32;tecnico;casado;ensino_medio;nao;sim;nao;telefone;jun;sex;293;5;999;1;fracasso;-2.9;92.963;-40.8;1.224;5076.2;1
36896;39;estudante;solteiro;desconhecido;nao;sim;nao;celular;jun;sex;474;3;999;0;inexistente;-2.9;92.963;-40.8;1.224;5076.2;1
36897;31;tecnico;solteiro;ensino_superior;nao;sim;sim;celular;jun;sex;241;5;999;0;inexistente;-2.9;92.963;-40.8;1.224;5076.2;0
36898;38;servicos;casado;basico_9_anos;nao;nao;nao;celular;jun;sex;140;2;999;0;inexistente;-2.9;92.963;-40.8;1.224;5076.2;0
36899;38;servicos;casado;basico_9_anos;nao;nao;sim;telefone;jun;sex;177;2;999;0;inexistente;-2.9;92.963;-40.8;1.224;5076.2;0
36900;40;gestao;casado;ensino_superior;nao;sim;nao;celular;jun;seg;295;3;999;0;inexistente;-2.9;92.963;-40.8;1.215;5076.2;1
36901;25;administrativo;casado;ensino_superior;nao;sim;nao;celular;jun;seg;457;3;999;0;inexistente;-2.9;92.963;-40.8;1.215;5076.2;0
36902;55;administrativo;casado;ensino_medio;nao;sim;nao;celular;jun;seg;177;5;999;1;fracasso;-2.9;92.963;-40.8;1.215;5076.2;0
36903;58;aposentado;casado;curso_profissionalizante;nao;sim;sim;telefone;jun;seg;100;2;999;0;inexistente;-2.9;92.963;-40.8;1.215;5076.2;0
36904;48;administrativo;casado;ensino_superior;nao;sim;nao;celular;jun;seg;136;1;999;1;fracasso;-2.9;92.963;-40.8;1.215;5076.2;0
36905;60;aposentado;divorciado_ou_viuvo;basico_4_anos;nao;nao;nao;celular;jun;seg;111;5;999;0;inexistente;-2.9;92.963;-40.8;1.215;5076.2;0
36906;55;operario;casado;basico_9_anos;nao;nao;nao;celular;jun;seg;271;2;999;0;inexistente;-2.9;92.963;-40.8;1.215;5076.2;0
36907;47;trabalhador_domestico;solteiro;curso_profissionalizante;nao;sim;nao;celular;jun;seg;67;1;3;1;sucesso;-2.9;92.963;-40.8;1.215;5076.2;0
36908;40;operario;casado;curso_profissionalizante;nao;nao;nao;telefone;jun;seg;883;1;999;1;fracasso;-2.9;92.963;-40.8;1.215;5076.2;1
36909;53;administrativo;casado;ensino_superior;nao;nao;sim;celular;jun;seg;115;1;999;0;inexistente;-2.9;92.963;-40.8;1.215;5076.2;0
36910;50;administrativo;casado;ensino_superior;nao;nao;nao;celular;jun;seg;269;1;3;1;sucesso;-2.9;92.963;-40.8;1.215;5076.2;1
36911;42;administrativo;solteiro;ensino_superior;nao;sim;nao;celular;jun;seg;570;3;999;0;inexistente;-2.9;92.963;-40.8;1.215;5076.2;0
36912;41;tecnico;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;celular;jun;seg;238;1;999;0;inexistente;-2.9;92.963;-40.8;1.215;5076.2;0
36913;32;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;celular;jun;seg;524;1;999;0;inexistente;-2.9;92.963;-40.8;1.215;5076.2;0
36914;32;tecnico;solteiro;curso_profissionalizante;nao;sim;sim;celular;jun;seg;187;1;999;0;inexistente;-2.9;92.963;-40.8;1.215;5076.2;0
36915;49;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;celular;jun;seg;68;1;3;1;sucesso;-2.9;92.963;-40.8;1.215;5076.2;0
36916;45;administrativo;casado;basico_9_anos;nao;sim;nao;telefone;jun;seg;60;2;999;0;inexistente;-2.9;92.963;-40.8;1.215;5076.2;0
36917;39;administrativo;casado;ensino_superior;nao;nao;nao;celular;jun;seg;208;1;999;0;inexistente;-2.9;92.963;-40.8;1.215;5076.2;0
36918;39;administrativo;casado;ensino_superior;nao;nao;nao;celular;jun;seg;459;1;999;1;fracasso;-2.9;92.963;-40.8;1.215;5076.2;1
36919;51;administrativo;casado;ensino_superior;nao;nao;nao;telefone;jun;seg;295;3;999;0;inexistente;-2.9;92.963;-40.8;1.215;5076.2;0
36920;24;estudante;solteiro;desconhecido;nao;sim;sim;celular;jun;ter;124;1;999;1;fracasso;-2.9;92.963;-40.8;1.206;5076.2;0
36921;36;administrativo;solteiro;ensino_medio;nao;sim;nao;celular;jun;ter;248;1;999;1;fracasso;-2.9;92.963;-40.8;1.206;5076.2;0
36922;45;tecnico;casado;curso_profissionalizante;nao;sim;sim;celular;jun;ter;191;1;999;0;inexistente;-2.9;92.963;-40.8;1.206;5076.2;0
36923;30;estudante;solteiro;desconhecido;nao;nao;nao;celular;jun;ter;205;3;999;0;inexistente;-2.9;92.963;-40.8;1.206;5076.2;0
36924;36;servicos;casado;ensino_superior;nao;nao;sim;celular;jun;ter;255;2;3;1;sucesso;-2.9;92.963;-40.8;1.206;5076.2;1
36925;47;operario;casado;curso_profissionalizante;nao;nao;sim;celular;jun;ter;971;2;999;0;inexistente;-2.9;92.963;-40.8;1.206;5076.2;0
36926;45;autonomo;solteiro;basico_9_anos;nao;sim;nao;celular;jun;ter;201;1;999;0;inexistente;-2.9;92.963;-40.8;1.206;5076.2;0
36927;24;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;celular;jun;ter;227;1;4;1;sucesso;-2.9;92.963;-40.8;1.206;5076.2;1
36928;47;administrativo;casado;ensino_superior;nao;sim;sim;celular;jun;ter;140;1;999;0;inexistente;-2.9;92.963;-40.8;1.206;5076.2;0
36929;38;tecnico;solteiro;ensino_superior;nao;sim;nao;celular;jun;ter;128;1;999;0;inexistente;-2.9;92.963;-40.8;1.099;5076.2;0
36930;45;tecnico;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;celular;jun;ter;224;1;999;0;inexistente;-2.9;92.963;-40.8;1.099;5076.2;0
36931;42;servicos;casado;ensino_superior;nao;desconhecido;desconhecido;celular;jun;ter;122;1;999;1;fracasso;-2.9;92.963;-40.8;1.099;5076.2;0
36932;37;empreendedor;casado;ensino_superior;nao;sim;nao;celular;jun;ter;108;1;999;0;inexistente;-2.9;92.963;-40.8;1.099;5076.2;0
36933;38;administrativo;solteiro;ensino_superior;nao;nao;nao;celular;jun;ter;103;1;999;0;inexistente;-2.9;92.963;-40.8;1.099;5076.2;0
36934;38;administrativo;solteiro;ensino_superior;nao;sim;nao;telefone;jun;ter;42;1;999;0;inexistente;-2.9;92.963;-40.8;1.099;5076.2;0
36935;36;empreendedor;solteiro;basico_4_anos;nao;nao;nao;celular;jun;ter;185;1;999;0;inexistente;-2.9;92.963;-40.8;1.099;5076.2;1
36936;36;empreendedor;solteiro;basico_4_anos;nao;nao;nao;celular;jun;ter;166;1;999;0;inexistente;-2.9;92.963;-40.8;1.099;5076.2;0
36937;31;operario;solteiro;ensino_medio;nao;sim;nao;celular;jun;ter;160;1;999;0;inexistente;-2.9;92.963;-40.8;1.099;5076.2;0
36938;64;gestao;casado;ensino_superior;nao;nao;nao;celular;jun;ter;205;1;999;0;inexistente;-2.9;92.963;-40.8;1.099;5076.2;1
36939;33;trabalhador_domestico;casado;ensino_superior;nao;nao;nao;celular;jun;ter;224;1;999;0;inexistente;-2.9;92.963;-40.8;1.099;5076.2;1
36940;50;administrativo;casado;ensino_medio;nao;nao;nao;celular;jul;qua;140;3;999;0;inexistente;-2.9;92.469;-33.6;1.085;5076.2;1
36941;51;aposentado;casado;basico_4_anos;nao;nao;nao;celular;jul;qua;1057;1;13;1;sucesso;-2.9;92.469;-33.6;1.085;5076.2;0
36942;56;gestao;casado;curso_profissionalizante;nao;nao;nao;celular;jul;qua;291;2;999;0;inexistente;-2.9;92.469;-33.6;1.085;5076.2;0
36943;59;administrativo;casado;ensino_superior;nao;sim;sim;celular;jul;qua;92;1;999;0;inexistente;-2.9;92.469;-33.6;1.085;5076.2;0
36944;55;gestao;casado;ensino_superior;nao;nao;sim;celular;jul;qua;260;2;3;1;sucesso;-2.9;92.469;-33.6;1.085;5076.2;1
36945;51;administrativo;solteiro;ensino_medio;nao;sim;nao;telefone;jul;qua;372;1;999;0;inexistente;-2.9;92.469;-33.6;1.085;5076.2;1
36946;61;administrativo;casado;ensino_superior;nao;sim;sim;telefone;jul;qua;261;4;999;0;inexistente;-2.9;92.469;-33.6;1.085;5076.2;1
36947;24;autonomo;solteiro;desconhecido;nao;nao;sim;celular;jul;qui;342;2;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;1
36948;51;trabalhador_domestico;casado;basico_4_anos;nao;sim;sim;celular;jul;qui;97;1;999;1;fracasso;-2.9;92.469;-33.6;1.072;5076.2;0
36949;34;administrativo;casado;ensino_superior;nao;sim;nao;telefone;jul;qui;248;3;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;0
36950;45;administrativo;casado;ensino_superior;nao;nao;nao;celular;jul;qui;74;1;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;0
36951;45;administrativo;casado;ensino_superior;nao;nao;nao;celular;jul;qui;252;1;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;1
36952;45;administrativo;casado;ensino_superior;nao;nao;nao;celular;jul;qui;252;1;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;1
36953;50;administrativo;casado;ensino_superior;nao;nao;nao;celular;jul;qui;356;1;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;1
36954;60;administrativo;casado;ensino_superior;nao;sim;nao;telefone;jul;qui;363;1;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;1
36955;59;operario;divorciado_ou_viuvo;basico_4_anos;nao;sim;nao;celular;jul;qui;218;1;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;1
36956;59;operario;divorciado_ou_viuvo;basico_4_anos;nao;nao;nao;celular;jul;qui;367;1;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;1
36957;58;aposentado;casado;curso_profissionalizante;nao;nao;sim;celular;jul;qui;82;1;3;1;sucesso;-2.9;92.469;-33.6;1.072;5076.2;0
36958;63;aposentado;divorciado_ou_viuvo;ensino_superior;nao;sim;sim;celular;jul;qui;146;1;999;1;fracasso;-2.9;92.469;-33.6;1.072;5076.2;0
36959;51;tecnico;casado;curso_profissionalizante;nao;nao;nao;celular;jul;qui;566;1;13;1;sucesso;-2.9;92.469;-33.6;1.072;5076.2;1
36960;46;administrativo;solteiro;ensino_superior;nao;sim;nao;celular;jul;qui;309;1;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;1
36961;46;empreendedor;casado;ensino_superior;nao;sim;nao;celular;jul;qui;396;1;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;1
36962;43;tecnico;solteiro;ensino_superior;nao;nao;nao;celular;jul;qui;109;1;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;0
36963;51;tecnico;casado;ensino_superior;nao;sim;nao;celular;jul;qui;226;1;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;0
36964;54;gestao;casado;desconhecido;nao;sim;nao;celular;jul;qui;154;1;999;1;fracasso;-2.9;92.469;-33.6;1.072;5076.2;0
36965;56;empreendedor;casado;desconhecido;nao;sim;nao;celular;jul;qui;129;1;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;0
36966;63;aposentado;divorciado_ou_viuvo;ensino_superior;nao;nao;sim;celular;jul;qui;317;1;999;1;fracasso;-2.9;92.469;-33.6;1.072;5076.2;0
36967;60;trabalhador_domestico;casado;basico_4_anos;nao;sim;nao;celular;jul;qui;229;1;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;0
36968;38;tecnico;solteiro;ensino_superior;nao;sim;nao;celular;jul;qui;98;1;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;0
36969;47;trabalhador_domestico;casado;basico_6_anos;desconhecido;nao;sim;celular;jul;qui;148;1;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;0
36970;58;tecnico;casado;ensino_superior;desconhecido;sim;nao;celular;jul;qui;160;1;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;0
36971;32;autonomo;solteiro;ensino_superior;nao;nao;nao;celular;jul;qui;590;1;999;2;fracasso;-2.9;92.469;-33.6;1.072;5076.2;0
36972;32;autonomo;solteiro;ensino_superior;nao;sim;nao;celular;jul;qui;940;1;14;1;sucesso;-2.9;92.469;-33.6;1.072;5076.2;1
36973;36;desempregado;casado;basico_9_anos;nao;nao;nao;celular;jul;qui;153;1;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;0
36974;29;tecnico;casado;curso_profissionalizante;nao;nao;nao;celular;jul;qui;86;2;999;1;fracasso;-2.9;92.469;-33.6;1.072;5076.2;0
36975;56;empreendedor;casado;desconhecido;nao;sim;nao;celular;jul;qui;478;2;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;1
36976;32;autonomo;solteiro;ensino_superior;nao;nao;nao;celular;jul;qui;276;2;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;1
36977;50;administrativo;casado;ensino_superior;nao;sim;nao;celular;jul;qui;567;5;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;1
36978;60;trabalhador_domestico;casado;basico_4_anos;nao;sim;nao;celular;jul;qui;503;2;5;2;sucesso;-2.9;92.469;-33.6;1.072;5076.2;1
36979;51;tecnico;casado;curso_profissionalizante;nao;sim;nao;celular;jul;qui;135;2;999;1;fracasso;-2.9;92.469;-33.6;1.072;5076.2;1
36980;46;administrativo;divorciado_ou_viuvo;ensino_medio;nao;sim;nao;telefone;jul;qui;176;1;999;0;inexistente;-2.9;92.469;-33.6;1.072;5076.2;1
36981;57;aposentado;divorciado_ou_viuvo;basico_9_anos;nao;sim;nao;celular;jul;sex;247;2;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;1
36982;56;administrativo;divorciado_ou_viuvo;desconhecido;nao;sim;nao;telefone;jul;sex;353;2;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;1
36983;21;desempregado;solteiro;ensino_medio;nao;sim;nao;celular;jul;sex;203;1;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;1
36984;29;administrativo;solteiro;ensino_medio;nao;nao;nao;celular;jul;sex;446;1;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;1
36985;36;administrativo;casado;ensino_medio;nao;sim;nao;celular;jul;sex;122;1;999;1;fracasso;-2.9;92.469;-33.6;1.059;5076.2;0
36986;47;operario;casado;curso_profissionalizante;nao;sim;nao;celular;jul;sex;175;1;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;1
36987;29;tecnico;solteiro;ensino_superior;nao;nao;nao;celular;jul;sex;1007;6;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;1
36988;57;desconhecido;casado;basico_6_anos;nao;nao;nao;celular;jul;sex;64;1;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;0
36989;48;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;celular;jul;sex;409;2;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;1
36990;35;administrativo;solteiro;ensino_medio;nao;sim;nao;celular;jul;sex;147;2;14;2;fracasso;-2.9;92.469;-33.6;1.059;5076.2;0
36991;56;aposentado;casado;ensino_medio;nao;sim;nao;celular;jul;sex;603;1;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;0
36992;30;administrativo;casado;ensino_superior;nao;nao;nao;celular;jul;sex;438;2;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;1
36993;57;aposentado;divorciado_ou_viuvo;basico_9_anos;nao;nao;nao;celular;jul;sex;897;3;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;0
36994;53;tecnico;casado;ensino_medio;nao;sim;nao;celular;jul;sex;531;3;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;0
36995;33;administrativo;solteiro;ensino_superior;nao;nao;nao;celular;jul;sex;704;1;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;1
36996;29;tecnico;solteiro;ensino_superior;nao;sim;nao;celular;jul;sex;473;1;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;0
36997;47;tecnico;casado;curso_profissionalizante;nao;nao;nao;telefone;jul;sex;320;2;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;0
36998;28;administrativo;solteiro;ensino_superior;nao;sim;nao;celular;jul;sex;67;2;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;0
36999;75;aposentado;casado;basico_4_anos;nao;sim;sim;celular;jul;sex;67;2;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;0
37000;58;administrativo;casado;ensino_medio;nao;sim;nao;celular;jul;sex;318;4;999;1;fracasso;-2.9;92.469;-33.6;1.059;5076.2;0
37001;34;administrativo;casado;ensino_medio;nao;nao;nao;celular;jul;sex;59;7;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;0
37002;35;tecnico;casado;ensino_superior;nao;sim;nao;celular;jul;sex;236;2;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;0
37003;56;aposentado;casado;ensino_medio;nao;sim;sim;celular;jul;sex;308;2;999;0;inexistente;-2.9;92.469;-33.6;1.059;5076.2;1
37004;46;administrativo;solteiro;ensino_superior;nao;sim;nao;celular;jul;seg;413;5;999;0;inexistente;-2.9;92.469;-33.6;1.048;5076.2;0
37005;43;empreendedor;solteiro;desconhecido;nao;nao;nao;celular;jul;seg;96;3;999;1;fracasso;-2.9;92.469;-33.6;1.048;5076.2;0
37006;31;administrativo;solteiro;ensino_superior;nao;sim;nao;celular;jul;seg;202;4;999;0;inexistente;-2.9;92.469;-33.6;1.048;5076.2;1
37007;25;estudante;solteiro;desconhecido;nao;nao;nao;telefone;jul;seg;116;3;999;0;inexistente;-2.9;92.469;-33.6;1.048;5076.2;0
37008;30;administrativo;solteiro;ensino_superior;nao;nao;sim;celular;jul;seg;207;2;999;0;inexistente;-2.9;92.469;-33.6;1.048;5076.2;0
37009;23;estudante;solteiro;ensino_medio;nao;nao;nao;celular;jul;seg;270;3;999;0;inexistente;-2.9;92.469;-33.6;1.048;5076.2;1
37010;37;administrativo;casado;ensino_superior;nao;sim;nao;celular;jul;seg;227;2;999;0;inexistente;-2.9;92.469;-33.6;1.048;5076.2;1
